,img,label,text,caption,gen
2534,img/59714.png,1,the media calls them refugees but this is what you will get,a man walking in some snow in an open lot of a city,sign and sign and building and door and sign and building and flowers and sign and building and sign and building
2535,img/59716.png,0,"my friends and i dont shoot eachother in the streets like most people do we do it in schools, because we have class",a man with the diamond shaped with dreads,shirt and hair and man and shirt and collar and hair and hair and head and face and shirt and shirt
2536,img/59718.png,0,never again,a bunches of a interesting of a showing christmas rear,hat and hat and jeans and jeans and wall and skirt and hat and wall and arm and man and hair
2537,img/59726.png,1,hello satan... they are mocking islam!,a person is holding up faces holding a woman and brown wears hair leash up close to a car looking at the camera while sitting in a car stares a car holding a pattern telephone up while holding the cell phone sitting on the seat of a car france like n,eyebrow and hand and nose and eye and eyebrow and face and seat and shirt and eyebrow and phone and seat
2538,img/59743.png,0,gas yourself,a stationary television sitting nearby sitting in the dark frosty this time,wall and woman and woman and ceiling and wall and woman and hair and hair and column and pillar and wall
2539,img/59801.png,0,when the kush so good you lose chromosomes,a man with a man wearing a blue shirt is holding a cell phone,jeans and man and ceiling and jeans and man and jeans and man and hair and jeans and man and hand
2540,img/59812.png,0,adult peer pressure: seeing your neighbor mowing their yard,a young instrument holding a students ornate on his face,shorts and shorts and handle and shorts and hand and handle and shirt and hand and grass and shirt and shorts
2541,img/59824.png,1,"wait, mohammad come back!! i didnt meah to laugh, really size doesn't matter to me lol",an image of an old vw person standing with a face of four white,stick and stick and stick and handle and handle and stick and rope and rope and rope and stick and bag
2542,img/59832.png,1,how black people became christians,a group of people standing together outside in front of a group of people using horses,hat and hat and hat and hat and hat and hat and roof and hat and man and roof and wall
2543,img/59837.png,1,your purchase of $19.99 comes to $21.36 after theft,a man and woman sit in a box in front of people in a suitcase,fan and ceiling and ceiling and hair and man and bottle and fan and shirt and fan and apron and bottle
2544,img/59862.png,1,it isn't islamophobia when they really are trying to kill you,a group of airplanes that have a sign attached to each other on a road next to traffic lights on a motor vehicle and picnic crowds,building and building and people and light and building and light and street and sky and sky and light and car
2545,img/59863.png,0,when you find your best goat mating with the neighborhood runt,there are two dogs at a horse,dog and dog and man and shirt and man and shirt and shirt and dog and man and shirt and man
2546,img/59864.png,0,that's a nice turkey sandwich  it's ha'am!,messy sitting on top of a table with burning cheese and chocolate <unk>,bread and tomato and lettuce and sandwich and sandwich and bread and sandwich and lettuce and tomato and sandwich and meat
2547,img/60128.png,1,don't know how to deal with black people but i guess i'll take a shot at it,a man in black hat uniform magazine the stands,pocket and sky and pocket and man and hat and head and hat and headlight and buttons and nose and ear
2548,img/60134.png,1,if a dike started dating a tranny god can't be mad because it's still a relationship between a man and a woman,an summit decorated man with gazelle gym face,ear and man and eyes and eyebrow and nose and teeth and eye and mustache and beard and eye and leaf
2549,img/60143.png,0,every day you spent home sick from school was spent with bob,the man wearing a blue gets stuff on riding on a chair,star and star and tie and man and man and tie and star and star and star and star and tie
2550,img/60147.png,0,meditation before going to school,a man with a sign talking on a beach greeting an airport,door and door and hand and hand and door and face and door and glove and woman and head and woman
2551,img/60173.png,0,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class",two butts wearing a green tie,man and glasses and woman and ear and woman and hat and teeth and hat and woman and head and umbrella
2552,img/60197.png,0,what if i told you it's racist to assume white people are racist,the man wearing a dress shirt and tie with a black hanging and sunglasses and sunglasses,nose and ear and ear and nose and man and shirt and sunglasses and nose and shirt and ear and shirt
2553,img/60213.png,1,then he said i couldn't come to the barbecue because i always burn the franks,three men pose in front of interior trio together and each other next to each other,buttons and buttons and hair and tie and button and man and tie and man and suit and man and man
2554,img/60214.png,1,transgender nibbas waiting for the signal light to turn red so they can start begging,two compact and woman drinking a a table in front of which way,dress and woman and woman and man and shirt and woman and woman and tattoo and belt and woman and earring
2555,img/60234.png,0,"clown bait at its finest ""trumps economy is so bad that truck drivers have to buy their own trucks"" stacey abrams ""democrat response""",a young man in a hat has holding a hat holding a hat,hair and hand and necklace and shirt and hand and hair and woman and shirt and hand and woman and microphone
2556,img/60238.png,1,dark humor is like good food not everyone deserve it ;,milk family trolley a girl are holding skateboards in the city,foot and ear and foot and hand and head and hand and nose and foot and hand and shirt and leg
2557,img/60249.png,1,when nazi germany would have won ww2 would there be a burger named mchitler?,men are playing a game of frisbee,hat and hand and man and hat and hat and jacket and face and man and hat and jacket and hat
2558,img/60254.png,0,"the best thing you can do is find a person who loves you for exactly what you are good mood, bad mood, ugly, pretty, handsome what have you the right person is still gonna think the sun shines out of your ass",a skateboarder sits upon a wooden during cream on,man and man and man and man and man and man and shirt and shirt and man and man and glass
2559,img/60257.png,1,every man needs a decent coffee maker,a woman is holding the object standing in an asian country,skirt and hair and hand and hair and chair and towel and skirt and counter and hair and woman and chair
2560,img/60314.png,0,"yeah, i'm into fitness fitness whole pizza in my mouth",a smiling man smiling with a thinly tie around his face,hair and table and hand and necklace and pizza and necklace and tongue and nose and ring and pizza and head
2561,img/60317.png,0,when your goat hits your g-spot,a cow with his hills circular looks out his head from a pile of siting,eye and eye and ear and ear and eye and bear and ear and head and mouth and wool and bear
2562,img/60329.png,0,we swore we'd never forget 911,a sign pitch signal going down,smoke and sky and sky and smoke and smoke and smoke and building and smoke and building and sky and water
2563,img/60357.png,1,"kenyans are like sheep, leading them from the hague is like chewing gum while climbing downstairs, easy! come baby, come!!! let's chew gum together.",a woman stickers a purple frisbee on a pole,hand and head and man and woman and rope and man and head and hair and phone and arm and scarf
2564,img/60371.png,1,after group sex mohammed is very tired,two boys are setting for a man look at a woman holding their surfboards in a field,sheep and dog and hat and man and leaf and sheep and bag and sheep and hair and shirt and head
2565,img/60374.png,0,"i don' t always wag my tail, but when i do i try to hit everything i can with it",a dog stands on a brown dog with a whole mouth,dog and dog and nose and ear and nose and ear and mouth and ear and dog and nose and ear
2566,img/60379.png,0,"after i say ""whatever"" all the shit you say after that is irrelevant",a pitcher memorabilia hair in a tree looking market the camera phone in front of her head posing for a photo,nose and eyes and nose and hair and hair and hair and eyes and eye and face and eye and lips
2567,img/60427.png,0,i hope both teams lose,an image of a cat resting on a person on her desktop,star and nose and cat and cat and eyes and ear and mouth and ear and paw and whiskers and ear
2568,img/60439.png,0,over 620 000 white people died to free black slaves so please lets cut the bullshit out - jf16,a group of young women pose for camera,hair and hair and hat and arm and hair and dress and hat and hair and woman and woman and woman
2569,img/60451.png,1,i love the smell of a dirty tranny... relax adam...let joe smell your schiff!!,two men are watching a woman eating cake,hair and ear and watch and man and man and ear and man and shirt and ear and hand and hand
2570,img/60483.png,0,the look he gives you when you're the new goat in town,a corner of a cow in a full watch a bird sitting in the air,head and horns and sky and tail and head and leg and horns and horn and tail and ear and horn
2571,img/60487.png,1,imagine a world with no muslims... just imagine that peace,there are a number pitch clouds in a stripes cities field processor flag other family houses,sun and sky and sky and water and water and tree and water and tree and sun and sun and mountain
2572,img/60513.png,1,what do you call double stacked ovens? jewish bunk beds,a kitchen with new appliances soaked shot of a modern day kitchen area of a clean kitchen looking outside of a corner of a display in a very kitchen next to a sink and a dining room by the bed and kitchen cabinets and a wooden counter,kitchen and hood and ceiling and faucet and oven and chair and floor and faucet and chair and cabinet and table
2573,img/60532.png,0,i sold all your games because i'm the only thing you need,15 logs of fans homemade on their skateboards,hair and eyes and necklace and hair and shirt and hair and eyes and teeth and grass and woman and head
2574,img/60539.png,1,mandatory vaccinations '' no exemptions,the old black and white photo of two men holding a landscape and glasses of you and his tennis racket with a baseball player and an old photograph of a hat on to a white horse,man and hand and pole and man and man and belt and eye and mouth and ball and face and pole
2575,img/60541.png,0,when a white kid shoots up the school the same day you planned to bomb it,a man in a corral with a giant post,beard and man and beard and beard and button and nose and man and buttons and beard and beard and mustache
2576,img/60549.png,0,trump better deal with these muslims before they kill me,two away gathered on the sidewalk,window and shirt and building and man and man and man and bike and building and shirt and man and man
2577,img/60571.png,0,when you shit an anaconda and feel the last inch disconnect from your soul,a woman holding with a tie,hair and mouth and hair and hair and hair and eyes and eye and shirt and stripe and nose and woman
2578,img/60592.png,1,it's hard to be first class when you're white trash,a man neat big skylight his wooly scones his old car,shorts and shirt and necklace and beard and shirt and beard and ear and sunglasses and hair and hand and leg
2579,img/60718.png,1,do i have to unbury hitler so he can show you how a fucking oven works ?!?!,two men are standing around in the kitchen,sink and ceiling and shirt and shirt and man and shirt and hair and ceiling and sink and man and man
2580,img/60758.png,0,thankfully youtube blocked those videos to show their support for muslim people,bar holding car hotdogs on a modern on a meter on side,eye and eyes and eye and eyes and eyes and hat and eye and eyebrow and hat and eye and eyes
2581,img/60785.png,0,the cast of the view heading out to protest trump,an elephant walks on a lush green field,elephant and tail and tail and elephant and tail and tail and elephant and elephant and elephant and elephant and elephant
2582,img/60789.png,0,"musslamic democrat, ilhan omar, has threatened members of congress she's 's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now!",a man that is in an screens corral asparagus biplane in a boy holding a brown ornate,nose and eye and neck and eyes and eye and lips and sweater and lips and eye and eyes and eye
2583,img/60798.png,0,sunday family fun day!,small olives them pictures of smile softball with a picture of pictures,kite and hand and sign and arm and kite and arm and shadow and hand and hand and rainbow and man
2584,img/60827.png,0,people tragically jumping to their death during the 9/11 terrorist attacks,a mountain alot in wall with a person,bird and bird and sky and sky and wall and bird and wall and wall and bird and bird and sky
2585,img/60839.png,1,when each letter is a mental disorder,appliance and blonde and blonde,letter and letter and letter and letter and letter and circle and letter and shadow and dot and letter and letter
2586,img/60938.png,1,straight pride! becasue the human race will go extinct otherwise,a mostly of pictures pitch letters pictures on an image of a hospital,kite and hand and sign and arm and kite and arm and shadow and hand and hand and rainbow and man
2587,img/60973.png,0,"""the squad... hasn't done squat"" in congress",four people stand in a lake behind them,flag and flag and shirt and flag and glasses and woman and shirt and hair and woman and hat and woman
2588,img/60985.png,1,when you got an itch on your back that you can't reach but your white friend got you,a bunch of people standing next to men on it and young boys together,hat and hat and jeans and jeans and wall and skirt and hat and wall and arm and wall and man
2589,img/61032.png,0,if being racist means that i don't want people of color in my country then i am not a racist,a man sitting down on an spot,man and man and sunglasses and hair and ear and hand and man and man and rock and face and sky
2590,img/61037.png,1,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,pair of three women playing released in front of a large white inside,shirt and hair and hair and shirt and woman and head and shirt and earring and man and woman and earring
2591,img/61092.png,0,think pedophil hould be execut,a view of an smile underneath some lamp,pipe and pipe and pipe and window and sky and window and wall and sky and pole and roof and wall
2592,img/61094.png,0,my neighbour ordered a blow-up doll from a muslim sex shop,a woman sitting next to each other,hand and hair and hair and hand and eye and woman and face and hand and face and woman and eye
2593,img/61204.png,0,greetings tranny time to die,a man sitting in a leather sitting on a green steps looking at his face with his feet leaving up in a leather highway in an orange vent sitting in his desktop next to two dogs object,dog and dog and bottle and dog and man and man and dog and glasses and table and head and dog
2594,img/61205.png,1,nana addo 2016 compare the difference,two small group of guys with two other men,man and man and glasses and head and hand and mouth and eye and suit and ring and glasses and nose
2595,img/61207.png,1,why don't n**gers celebrate thanksgiving? kfc is closed on holidays!,a pitcher lady whit each other with a meal in her right hand,hand and glasses and chair and bottle and woman and face and teeth and hair and chair and glasses and glasses
2596,img/61208.png,0,im not racist i love all my friends,some and two people standing next to each other holding up a huge butterfly and tie smiling in a coach reach,man and teeth and hair and man and tie and shirt and collar and tie and man and nose and ear
2597,img/61250.png,0,"go on, jump in only will kill a few its ok, let them in only will kill a few",there is a water bottle with a one has a fish that book in the sword,water and water and wave and man and leg and wall and water and body and arm and wave and leg
2598,img/61278.png,0,in a wolrd full of these people be this person,a smiling queen woman holding up to get their focused in a fenced off area with their skies on the fence,shorts and shorts and shorts and shorts and shirt and hair and shirt and shorts and ball and ball and shirt
2599,img/61285.png,0,"if evolution is true then why are there still monkeys? if the internet puts the totality of human knowledge at your fingertips, then why are there still idiots?",a man lying down showing with rings in a field,eye and eye and eye and eyes and eye and eye and nostril and nose and face and eye and eye
2600,img/61298.png,1,not old enough to choose own bed time or daily diet but old enough to choose to be trans or gender fluid or non-binary or. ,a pitcher young woman wearing black hair in front with trees looking gym persons while wearing grapes,man and tie and ear and tie and ear and nose and tie and head and man and ear and shirt
2601,img/61378.png,1,"when liberals defend islam they defend beating women, killing homosexuals, rape,pedophilia, murdering babies, and beheading christians!",a person is skateboarding behind a bus,hair and woman and woman and wall and wall and room and jeans and reflection and hair and tank top and woman
2602,img/61379.png,0,that face you make when you're a bully and just got beat up by a girl,a man standing next to an old looking gym in a room with other tractors,hair and tie and shirt and man and shirt and tie and tie and collar and hair and tie and nose
2603,img/61380.png,0,who you gonna call? ghostbusters,a large hand is pointing to look at a horse,ear and nose and mouth and ear and ear and mouth and ear and shirt and eyes and nose and head
2604,img/61395.png,0,when you have to have more than one kind of broom to keep your place clean,a mostly of electric bat on display with the time for a picture,wall and wall and ground and stick and handle and wall and wall and wall and wall and ground and stick
2605,img/61408.png,0,when you don't know who to call the police or the rspca,he looks at a man,arm and mouth and shirt and nose and man and ear and hair and man and face and shirt and mouth
2606,img/61438.png,1,a 12 week old fetus. legal to kill in all 50 states can you imagine that wrapped in bacon???,a showing christmas posing in front of a rotted,ring and ring and girl and reflection and plate and girl and light and finger and head and face and water
2607,img/61459.png,0,"""have you tried their food? neither have they""",a young girl sits at a table with a bowl of donuts on a wooden table,hair and hand and chair and chair and chair and bowl and hand and bowl and hair and hair and table
2608,img/61492.png,0,serving food at the local farm cafe,some people cooking on the table,"glasses and glasses and window and glasses and donut,doughnut and shirt and pot and shirt and face and shirt and shirt"
2609,img/61502.png,1,when you raid area 51 to find aliens but all you find are mexicans,a base ball game sits on top of an panel,fence and sign and sign and sign and cones and fence and sky and wing and sign and sign and sign
2610,img/61527.png,0,handjobs sold seperately,a woman in pink is holding a figure painting caps her,leg and head and leg and wall and foot and arm and arm and sky and girl and girl and sky
2611,img/61532.png,0,claims to be pro-life dies,the man is wearing a jacket,ear and tie and man and tie and nose and collar and shirt and tie and head and face and eye
2612,img/61537.png,0,happy cinco de ported!,a close up of a side by the time stereo,hair and flag and flag and man and flag and nose and flag and flag and flag and shirt and flag
2613,img/61570.png,1,you can't hate jews if there's no more jews,a man with red tie label,nose and hair and shirt and ear and hand and eye and eyes and eye and hair and hand and eye
2614,img/61580.png,1,fuckin' slaves,a large window frame,"hat and hat and shorts and man and surfboard,surf board and hat and man and tusk and watch and shadow and man"
2615,img/61589.png,0,dementia or just another lying democrat it's hard to tell one from the other,a male to locking in his hands,hair and tie and hand and man and hair and tie and cuff and ear and shirt and man and tie
2616,img/61590.png,0,neve let a child  go hungry,kid sitting in her head played in a dog,nose and ear and face and nose and eye and eye and elephant and ribbon and eyes and face and eyes
2617,img/61702.png,0,"people think i go out of my way to piss them off trust me, it's not out of my way at all",a man that has a man wearing a grey shirt and white person standing at the camera,beard and teeth and ear and teeth and man and shirt and hair and face and beard and glasses and nose
2618,img/61723.png,1,black people mitochondria being the powerhouse of the cell,a person is holding a snowboard played dead,nail and thumb and nail and hand and fingers and hand and fingers and fingers and hand and finger and finger
2619,img/61730.png,0,oh look my new wife arrived,picture of a graduation in flight half pipe on a beautiful blue inside,box and hair and hair and box and eyes and hair and box and box and wall and shadow and blade
2620,img/61732.png,0,british judges wear wigs to avoid from being identified by criminals,a man wearing a tie while holding a initials behind his racquet,hair and hair and nose and plant and hair and hair and shirt and earring and eyes and shirt and earring
2621,img/61749.png,1,whenever the fbi is searching your room and one of your child slaves starts screaming for help,a little kid ties in a kitchen,cooler and hair and box and box and shelf and bin and box and shelf and towel and box and clothes
2622,img/61754.png,0,"patience, good things come come to those who wait",a sign is shown remotes in the grass,beak and beak and bird and beak and bird and head and neck and bird and wing and feet and eye
2623,img/61780.png,1,you may be a racist if.. your response to a question from an african american is to mention the inner city 25 times,a group of pool officers mug his man standing next to each other at an adult,logo and man and hair and hand and tie and sleeve and hair and laptop and laptop and shirt and hand
2624,img/61793.png,1,black people anything that doesn't belong to them,a person glaze a pair of breakfast is wearing a glass,vase and hand and nose and hand and hand and eyebrow and vase and eyes and face and wall and hair
2625,img/61798.png,0,"hello honey! no, i promise i'm not playing golf again",a man holds the camera,belt and pants and tattoo and man and shirt and man and hair and shirt and pants and hand and belt
2626,img/61820.png,0,it's not rape if you're a democrat,a man hovers his tie,hair and man and hand and ear and hair and watch and hand and hair and ring and eye and eyes
2627,img/61823.png,1,if they were really fighting for our frreedom this is what it would look like,a man laying next to each other at a crowd,sign and sign and sign and jacket and patch and sign and hat and man and man and man and building
2628,img/61825.png,0,i did the math we cant afford the cat,a man holding a wile ties on the floor,nose and dog and ear and ear and paw and book and paw and book and books and book and book
2629,img/61859.png,1,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich,a woman is looking in a red dress taking a picture of them while a look new and surrounded by surfboards,pillow and hair and pillow and man and hair and man and button and pillow and hair and face and man
2630,img/61870.png,1,i have 5 genders no. you have a personality disorder,a man and female on a couch with her brown chair,hair and pillow and hair and wall and pillow and pillow and hair and couch and woman and wall and couch
2631,img/61873.png,0,cinco de mayo isnt even celebrated by most mexicans it's just an excuse for white americans to get drunk,a woman who is sitting up a tie,nose and wall and eye and face and eyes and eyes and nose and eye and lips and eye and eye
2632,img/61890.png,0,me posing for the paparazzi like,a group posing and holding desktop pairs and holding two men who looks down the floor pitch her artistic lighthouse,hair and hair and woman and bird and hair and bird and woman and woman and hair and shirt and sign
2633,img/61904.png,1,latinos will do anything to get into trump's america,performing birds and surfers are riding surf boards,shirt and sky and vest and vest and people and person and wave and wave and person and horizon and water
2634,img/61908.png,0,under section 44 of the australian constitution any person having allegiance to a foreign power is not entitled to a seat in our government. the un is foreign power,a man that has a futon n over persons name on a crab baggage covering frame,logo and logo and image and logo and logo and sun and logo and sun and image and logo and logo
2635,img/61948.png,1,when your little car bomber brings home his first girlfriend,a large animal ship cow standing by a tree,hair and mouth and watch and hand and watch and sky and watch and boy and watch and head and eye
2636,img/61953.png,0,happy no russian collusion day!!! time for retribution!,a man holding a blue shirt and black horse posing for the camera,hair and hand and nose and man and hand and man and face and eyes and eye and eye and hand
2637,img/62019.png,0,when you forget to take out the trash and you threw our chinese the day before,boy holding up his rose looking in a school n,hair and mouth and hair and hand and ear and ear and hair and shirt and face and face and hair
2638,img/62047.png,0,"don't be embrassed mark lots of guys yell ""harder daddy"" during a rectal exam",a man holding a center in her hands,man and man and man and beard and hair and jeans and shirt and hair and hair and ear and man
2639,img/62057.png,0,"whenever i go to a bar i shout out ""you cheating whore!!!"" whoever turns around is who i'm buying drinks for!",three girls and a sausage on,hair and hair and woman and shirt and hair and table and woman and woman and hair and hand and table
2640,img/62083.png,1,the clitoris has around around 8000 nerve endings but still isn't as sensitive as a white male liberal on the internet,a man is resting his model pitch his well setting at an open laptop computer,man and hair and shirt and shirt and laptop and man and wall and hair and hand and teeth and laptop
2641,img/62084.png,0,the best way to get on your feet is to get off your ass,this man is holding a camera,nose and man and shirt and man and eyes and eye and mouth and shirt and beard and eyes and face
2642,img/62108.png,0,you used so much thyme the doctor showed up to fix the paradoxes you created,a woman on a table enjoying donuts on a counter on a pan filled with many different types of food,sign and woman and man and plate and shirt and woman and woman and apron and hair and dress and ceiling
2643,img/62149.png,0,boy with progeria disease and his pet cat,a man sits on his face in his hand,hair and cat and cat and face and tail and cat and wall and cat and eyes and man and hand
2644,img/62175.png,0,this is what it's like to be gay in iran,a group of people standing outside an open umbrella,vest and man and sunglasses and man and shirt and vest and sunglasses and jeans and woman and vest and hat
2645,img/62178.png,1,"the best part about fucking a chemo patient... you don't have to pull out. even if she survives, the baby won't",middle site asian man at a stop castle for a large clock building with a yellow wall with a sign,man and wall and hole and eyebrow and head and ear and shirt and nose and eye and eyes and picture
2646,img/62198.png,1,master chef with low rating master chef with high rating,man persons serious hair gloves,nose and nose and ear and hair and eye and nose and eye and eye and eyes and man and tie
2647,img/62314.png,0,manditory vaccinations with no exemptions i do nazi the problem....,a vintage photo of a man that is standing and white photo in front of a wall,hand and man and pole and man and pole and ball and eye and mouth and face and belt and ear
2648,img/62315.png,0,i'm arresting you for public intoxication,a man wearing a blue shirt space something with his before on it,helmet and man and hair and shirt and helmet and pants and helmet and handle and man and jeans and shirt
2649,img/62340.png,1,"who's there knock, knock. not this bitch [ obviously ]",a man hotdogs on the phone on his cell phone,shirt and shirt and foot and pants and shirt and shirt and pants and hair and wall and hair and pants
2650,img/62351.png,0,i see you what you did there,a man decorated the filling of himself in the other people,collar and man and hair and glasses and nose and tie and shirt and tie and wall and man and hair
2651,img/62357.png,0,we should respect blacks,gliding lit up against a wall,bottle and hair and hair and curtain and bottle and bottle and curtain and girl and wall and table and bottle
2652,img/62374.png,0,when she calls you a 40sec man but she paid own bride price to marry you,a man holding two pictures of his cell phone,shirt and man and shirt and pocket and shirt and hand and hat and beard and face and head and beard
2653,img/62381.png,0,i am hungry let's eat a dog,a woman dressed as stares a hat and a moped costume holding a green heads holding a dog being displayed on a hat,hat and hat and eyebrow and eye and hat and ear and eyes and eye and eye and nose and eye
2654,img/62405.png,0,obama trump pewdiepie's wedding,someone good stage library are lined up in an milk square of a tennis court station with soccer player rear during the camper,wall and tower and tree and people and crowd and snow and sky and tower and people and snow and fence
2655,img/62408.png,0,unless you want to be a stamp collector then there's no reason to be mad with this,a little bird is in the with green <unk>,bird and beak and bird and sky and bird and bird and beak and sky and flower and beak and leg
2656,img/62417.png,0,"wait, mohammad come back!! didn't mean to laugh, really size doesn't matter to me",a woman has a picture while holding a game as she poses next to the camera,hair and hair and bracelet and arm and bracelet and hair and hair and hand and bracelet and hair and wall
2657,img/62471.png,1,"pssst! the jews are the globalists that's what the term international jewry"" meant. but don't tell anyone, you can't say ""it's the jews""",a man has a red tie around him,mouth and hair and hand and hair and hair and hair and hair and arm and arm and eye and woman
2658,img/62510.png,0,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbreed raptors",an workstation picture of a tennis thermometer,shorts and wall and man and wall and head and man and shadow and leg and shirt and shadow and shoe
2659,img/62514.png,0,idc about who has a problem with me spreading knowledge because i feel the same way about people spreading ignorance,closely baseball families bigger soar mixes purple and comfy dusted wearing a hat and wearing hat and a hat,ear and hat and nose and hat and eyes and man and man and nose and mouth and mustache and eye
2660,img/62531.png,0,when one of your neighbor's needs help now this looks like a job for me,a man in a loose tie and <unk>,hand and man and hand and shirt and man and mouth and shirt and shirt and head and mouth and ear
2661,img/62578.png,1,another khuuun tiger woods claims hes not black despite his father being black,a man with a frisbee is hay to hay to make it appears gym while wearing a neck holding a so end wearing a black and white man with his right hand,hair and teeth and hair and shirt and man and man and watch and arm and hair and wall and watch
2662,img/62580.png,0,lawdi what wrong with these cherr'n?,a man in a forest learn harbor while wearing a black and wearing a bikini sits cross trees outside,ear and nose and face and sky and face and eye and nose and nose and mouth and hair and eyes
2663,img/62590.png,1,your race card has been declined do you have another form of argument?,a woman wearing red hair in a grey hanging with very large custom stands in a glass,hand and man and pole and man and pole and ball and eye and mouth and face and belt and ear
2664,img/62597.png,0,whatever we once were we are still one nation,a painting display of five farmer appears gym as written on them,shirt and man and man and hair and tie and man and watch and mouth and man and hand and hand
2665,img/62713.png,1,"israel must be destroyed no you scumbag piece of dogshit, daughter of a syphilitic pig you will be destroyed",closeup of someones face while standing with a watch,nose and eyes and face and eyes and eye and eye and eye and eye and wall and nose and jeans
2666,img/62731.png,0,"wait, mohammad come back!! i didnt meah to laugh, really size doesn't matter to me lol",three women are smiling and smiling with a writing phone,hair and hair and watch and hair and hair and hair and man and shirt and man and watch and shirt
2667,img/62739.png,0,lmao laugh my ass off,smiling hangar shot of smiling with green tie,nose and necklace and eyes and face and necklace and necklace and necklace and hair and hair and woman and eye
2668,img/62751.png,0,if being racist means i don't want my country turned into a pile of rocks,a stick of shaker and other beans animals backpack next to the rocks,sky and dog and sky and rock and wall and rock and dog and rock and rock and rock and head
2669,img/62789.png,0,vw owners be like hmm_must be a tdi meet,black train pickup lights in the inside,sky and tree and sky and building and roof and roof and tree and tree and grass and house and building
2670,img/62805.png,1,"it hurts the poor muslim's feelings? well, whoopty doo... this aint arabia meathead",a picture of a well dressed man holds his tie,hair and tie and ring and eyes and button and hand and button and man and shirt and ear and ring
2671,img/62849.png,1,cumshot on jewish girl face - 1943,stuffed teddy bear is seen in the air to the base,cake and cake and snow and back and rock and snow and fur and sky and line and back and snow
2672,img/62850.png,0,when a cop gets his first gun,a man standing in the doorway,line and arm and wall and man and arm and strap and man and strap and wall and statue and arm
2673,img/62854.png,0,turn up for what,a child is a man that is holding a paper ball,hair and mouth and ceiling and ear and hand and ear and shirt and mouth and boy and wall and ceiling
2674,img/62859.png,0,i've been told to take a shower all of my life,a young girl posing for a formation,faucet and window and mouth and nose and window and faucet and hat and face and teeth and teeth and girl
2675,img/62891.png,0,everyone has a choice,a man in old mom with short hair and glasses,wall and sky and design and wall and wall and design and design and wall and design and bed and wall
2676,img/62931.png,1,i'm sure people who lived in the bible where whites there's no way black people would kill someone who turned water to wine,a person with a photo of a man beige smiling,jeans and man and shoe and hand and jeans and jeans and arm and shirt and shoe and stripe and shoe
2677,img/62934.png,0,when you strive to be a real life picasso painting,a man in a gray tie and tie poses for tie,hair and shirt and eyes and hair and collar and nose and hair and ear and ear and shirt and shirt
2678,img/62947.png,0,"when your ex says ""you won't find a b*tch half the woman i am""",two people that are holding a knife,faucet and man and hair and wall and sink and wall and bottle and wall and hair and wall and wall
2679,img/63028.png,0,when your fifth wife eats grass from another guys hand,a horse is staring out side,ear and nose and cow and cow and ear and bell and ear and sky and ear and head and cow
2680,img/63029.png,0,someone collect this white trash,a modern dry does detailed with flowers on day while it could end of a mirror next to a plant in front of it,wall and table and sky and table and sky and rose and wall and cup and wall and wall and cup
2681,img/63042.png,1,how do you kill 1000 flies with one hit? punch a somali in the face,a dog wearing a goes on,ear and ear and glasses and ears and ear and eye and ear and nose and nose and eye and mouth
2682,img/63051.png,0,life is like belgium some times you just have to march through it,a man with an open room holding an sniffs public toilet,camera and hair and boat and camera and boat and hair and window and boat and camera and woman and building
2683,img/63052.png,0,when your son claims he can lead the troop,a man in a multicolor shirt sitting in kitchen to garage ripe bananas,mouth and teeth and teeth and eyes and teeth and nose and ear and nose and tongue and mouth and eyes
2684,img/63057.png,1,smh kids these days rely too much on technology,within posing in a bed with a chair and deep on a chair,bracelets and head and head and bracelets and hand and bracelets and face and face and shirt and blanket and bed
2685,img/63087.png,0,"illegal immigrants bring drugs, crime, and rapists yeah. we know",three young men and women who have an outdoor and <unk>,man and tie and microphone and tie and hand and man and horse and flag and horse and horse and suit
2686,img/63095.png,0,when you have errands to run but you're too tired to deal,a lady trough a beach greeting a size pizza bun on a bike tires,sleeve and shoe and hair and sleeve and hair and shoe and glasses and building and line and face and woman
2687,img/63104.png,0,i did the math we can't afford the cat,a brown brown that has a green frisbee on the ocean body of water with head up,nose and ear and dog and wall and ear and eye and ears and ear and paw and paws and paw
2688,img/63150.png,0,my favorite vegetable is me!,a red bear costume,floor and wall and hair and hat and floor and foot and curtain and head and bow and hair and curtain
2689,img/63159.png,0,i am racist i vote for donald,a black and white opposite man wearing a green frisbee and water,boat and man and man and hair and shirt and shirt and teeth and man and boat and shirt and hair
2690,img/63174.png,0,"i had a little broblem at school today, but i solved it. -oh, and here's your gun back",a woman shearing a large crowd,building and building and building and building and sky and shorts and hair and building and building and head and beach
2691,img/63185.png,1,when the prostitute's a tranny so you cut her dick off improvise. adapt. overcome,a person drinking a village up to his hand chops vest holding onto a snowboard,microphone and man and hair and mouth and microphone and man and eyes and eye and nose and mouth and ear
2692,img/63192.png,0,can i have my razor back please?,a blue night time couple of cow with a oriental lays on the side of a hawk,ear and ear and ear and nose and eye and eye and whiskers and nose and eye and cat and head
